genes,log2FoldChange
evm.TU.Ap9.241,0.592482718874118
evm.TU.Ap9.2410,2.16707250820884
evm.TU.Ap9.2411,-1.0947802210813
evm.TU.Ap9.2412,-0.345946102340127
evm.TU.Ap9.2413,1.28742743670484
evm.TU.Ap9.2414,-0.0301677544521733
evm.TU.Ap9.2415,-0.352556995317049
evm.TU.Ap9.2416,NA
evm.TU.Ap9.2417,-0.268404229650925
evm.TU.Ap9.2418,NA
evm.TU.Ap9.2419,-0.643634825217825
evm.TU.Ap9.242,0.202811674500354
evm.TU.Ap9.2420,1.22778659410997
evm.TU.Ap9.2421,-0.272239295657483
evm.TU.Ap9.2422,0.420400741473498
evm.TU.Ap9.2423,0.454923170920216
evm.TU.Ap9.2424,-0.265318404766597
evm.TU.Ap9.2425,NA
evm.TU.Ap9.2426,-0.725685847787263
evm.TU.Ap9.2427,-0.179059374977592
evm.TU.Ap9.2428,1.84020811069601
evm.TU.Ap9.2429,NA
evm.TU.Ap9.243,NA
evm.TU.Ap9.2430,-0.659333103855525
evm.TU.Ap9.2431,0.0482857744139369
evm.TU.Ap9.2432,-0.694386661212209
evm.TU.Ap9.2433,-0.673356220434896
evm.TU.Ap9.2434,-0.567524130946636
evm.TU.Ap9.2435,1.05963129917019
evm.TU.Ap9.2436,NA
evm.TU.Ap9.2437,-1.64977070020028
evm.TU.Ap9.2438,NA
evm.TU.Ap9.2439,NA
evm.TU.Ap9.244,-0.0992435355298171
evm.TU.Ap9.2440,-0.120276905656546
evm.TU.Ap9.2441,NA
evm.TU.Ap9.2442,0.454923170920216
evm.TU.Ap9.2443,0.59655356393865
evm.TU.Ap9.2444,0.454923170920216
evm.TU.Ap9.2445,1.12170429327239
evm.TU.Ap9.2446,1.22778659410997
evm.TU.Ap9.2447,1.22778659410997
evm.TU.Ap9.2448,1.22778659410997
evm.TU.Ap9.2449,0.867117847397456
evm.TU.Ap9.245,0.848471793150778
evm.TU.Ap9.2450,0.251030135214873
evm.TU.Ap9.2451,0.0739314604209301
evm.TU.Ap9.2452,1.21402618851947
evm.TU.Ap9.2453,-0.713359800336048
evm.TU.Ap9.2454,-0.671452567142517
evm.TU.Ap9.2455,0.168282132062761
evm.TU.Ap9.2456,0.719589509178513
evm.TU.Ap9.2457,-0.440141765685799
evm.TU.Ap9.2458,0.299870835455494
evm.TU.Ap9.2459,0.596392194958972
evm.TU.Ap9.246,-0.349875369485595
evm.TU.Ap9.2460,NA
evm.TU.Ap9.2461,NA
evm.TU.Ap9.2462,NA
evm.TU.Ap9.2463,-0.474333107500022
evm.TU.Ap9.2464,NA
evm.TU.Ap9.2465,0.454923170920216
evm.TU.Ap9.2466,-1.03294005300648
evm.TU.Ap9.2467,0.0498456885826439
evm.TU.Ap9.2468,-1.09312366458316
evm.TU.Ap9.2469,-0.234072156856345
evm.TU.Ap9.247,NA
evm.TU.Ap9.2470,-1.18277308804749
evm.TU.Ap9.2471,NA
evm.TU.Ap9.2472,-0.300123081277382
evm.TU.Ap9.2473,0.249544476608502
evm.TU.Ap9.2474,0.0922096944984606
evm.TU.Ap9.2475,0.348721179786209
evm.TU.Ap9.2476,-0.308586656006244
evm.TU.Ap9.2477,0.0558591218076394
evm.TU.Ap9.2478,-0.475650496628178
evm.TU.Ap9.2479,0.362813608859833
evm.TU.Ap9.248,NA
evm.TU.Ap9.2480,NA
evm.TU.Ap9.2481,-0.0104638150590648
evm.TU.Ap9.2482,0.198596606094556
evm.TU.Ap9.2483,0.222399232033745
evm.TU.Ap9.2484,-0.995943498044741
evm.TU.Ap9.2485,-0.57842078116163
evm.TU.Ap9.2486,0.423005925529337
evm.TU.Ap9.2487,-0.422042637935917
evm.TU.Ap9.2488,0.323330999398216
evm.TU.Ap9.2489,0.0828111704558936
evm.TU.Ap9.249,1.22778659410997
evm.TU.Ap9.2490,-0.790904080310909
evm.TU.Ap9.2491,0.0602633066001351
evm.TU.Ap9.2492,0.27269941538756
evm.TU.Ap9.2493,0.0618261331214505
evm.TU.Ap9.2494,0.181810272808256
evm.TU.Ap9.2495,1.22778659410997
evm.TU.Ap9.2496,-0.375533513366855
evm.TU.Ap9.2497,-0.105773038959325
evm.TU.Ap9.2498,0.630367408689967
evm.TU.Ap9.2499,0.0942544242077072
evm.TU.Ap9.25,0.454923170920216
evm.TU.Ap9.250,NA
evm.TU.Ap9.2500,NA
evm.TU.Ap9.2501,0.303216491390173
evm.TU.Ap9.2502,0.161067115544312
evm.TU.Ap9.2503,-0.566235795696189
evm.TU.Ap9.2504,NA
evm.TU.Ap9.2505,0.454923170920216
evm.TU.Ap9.2506,0.725412661806889
evm.TU.Ap9.2507,0.454923170920216
evm.TU.Ap9.2508,-0.271155127627075
evm.TU.Ap9.2509,1.29998432613748
evm.TU.Ap9.251,2.51645161960389
evm.TU.Ap9.2510,-0.0350777386524089
evm.TU.Ap9.2511,-0.474774124716719
evm.TU.Ap9.2512,-0.224922815870079
evm.TU.Ap9.2513,-0.0218018614105377
evm.TU.Ap9.2514,0.121922877110158
evm.TU.Ap9.2515,0.196718019968831
evm.TU.Ap9.2516,0.506449100684947
evm.TU.Ap9.2517,-0.094205602153959
evm.TU.Ap9.2518,NA
evm.TU.Ap9.2519,NA
evm.TU.Ap9.252,0.153257871870366
evm.TU.Ap9.2520,0.279505523457544
evm.TU.Ap9.2521,3.40259789203883
evm.TU.Ap9.2522,-0.895927573314269
evm.TU.Ap9.2523,0.867117847397456
evm.TU.Ap9.2524,NA
evm.TU.Ap9.2525,-1.63789072648358
evm.TU.Ap9.2526,1.22778659410997
evm.TU.Ap9.2527,NA
evm.TU.Ap9.2528,NA
evm.TU.Ap9.2529,-0.114580017885454
evm.TU.Ap9.253,1.22778659410997
evm.TU.Ap9.2530,-0.346060319351325
evm.TU.Ap9.2531,-0.450915549773969
evm.TU.Ap9.2532,-0.0805972060345669
evm.TU.Ap9.2533,NA
evm.TU.Ap9.2534,NA
evm.TU.Ap9.2535,0.454923170920216
evm.TU.Ap9.2536,-0.950028149594063
evm.TU.Ap9.2537,NA
evm.TU.Ap9.2538,NA
evm.TU.Ap9.2539,NA
evm.TU.Ap9.254,1.22778659410997
evm.TU.Ap9.2540,NA
evm.TU.Ap9.2541,NA
evm.TU.Ap9.2542,NA
evm.TU.Ap9.2543,NA
evm.TU.Ap9.2544,0.454923170920216
evm.TU.Ap9.2545,-0.233055102066154
evm.TU.Ap9.2546,0.187556192647282
evm.TU.Ap9.2547,-0.251836653669217
evm.TU.Ap9.2548,NA
evm.TU.Ap9.2549,NA
evm.TU.Ap9.255,0.867117847397456
evm.TU.Ap9.2550,0.454923170920216
evm.TU.Ap9.2551,0.867117847397457
evm.TU.Ap9.2552,0.747031162596492
evm.TU.Ap9.2553,-0.215619699532054
evm.TU.Ap9.2554,-0.0740496511518878
evm.TU.Ap9.2555,NA
evm.TU.Ap9.2556_evm.TU.Ap9.2557,-0.24744986627704
evm.TU.Ap9.2558,-0.341029634664983
evm.TU.Ap9.2559,-1.45003365520743
evm.TU.Ap9.256,-0.246450761656952
evm.TU.Ap9.2560,-1.00774785869204
evm.TU.Ap9.2561,0.755571050069668
evm.TU.Ap9.2562,0.867117847397456
evm.TU.Ap9.2563,-0.18931537559979
evm.TU.Ap9.2564,-2.00871476572854
evm.TU.Ap9.2565,0.0942544242077079
evm.TU.Ap9.2566,NA
evm.TU.Ap9.2567,NA
evm.TU.Ap9.2568,0.208469920796653
evm.TU.Ap9.2569,NA
evm.TU.Ap9.257,-1.17863373836766
evm.TU.Ap9.2570,0.0942544242077071
evm.TU.Ap9.2571,0.805486770613513
evm.TU.Ap9.2572,NA
evm.TU.Ap9.2573,NA
evm.TU.Ap9.2574,0.871410526429935
evm.TU.Ap9.2575_evm.TU.Ap9.2576,-0.230061175912011
evm.TU.Ap9.2577,-0.586197132745177
evm.TU.Ap9.2578,1.67395945457955
evm.TU.Ap9.2579,NA
evm.TU.Ap9.258,-0.522176770829331
evm.TU.Ap9.2580,NA
evm.TU.Ap9.2581,-0.385711532705262
evm.TU.Ap9.2582,NA
evm.TU.Ap9.2583,NA
evm.TU.Ap9.2584,NA
evm.TU.Ap9.2585,NA
evm.TU.Ap9.2586,-0.201713185984327
evm.TU.Ap9.2587,-0.578762335608502
evm.TU.Ap9.2588,0.229065700862295
evm.TU.Ap9.2589,0.368493563051309
evm.TU.Ap9.259,-0.352217814777408
evm.TU.Ap9.2590,-0.0169594220144173
evm.TU.Ap9.2591,0.538447227370699
evm.TU.Ap9.2592,-0.271155127627075
evm.TU.Ap9.2593,NA
evm.TU.Ap9.2594,0.148875169560971
evm.TU.Ap9.2595,-1.29298583556334
evm.TU.Ap9.2596,NA
evm.TU.Ap9.2597,0.17158866542959
evm.TU.Ap9.2598,0.140777648763898
evm.TU.Ap9.2599,NA
evm.TU.Ap9.26,NA
evm.TU.Ap9.260,-0.260225457086579
evm.TU.Ap9.2600,0.797290704629104
evm.TU.Ap9.2601,NA
evm.TU.Ap9.2602,-0.726279765277451
evm.TU.Ap9.2603,-0.133947848634802
evm.TU.Ap9.2604,NA
evm.TU.Ap9.2605,NA
evm.TU.Ap9.2606,1.10996969584606
evm.TU.Ap9.2607,1.300218147887
evm.TU.Ap9.2608,1.22778659410997
evm.TU.Ap9.2609,0.454923170920216
evm.TU.Ap9.261,0.352659042322569
evm.TU.Ap9.2610,1.53867867057455
evm.TU.Ap9.2611,0.441487256046112
evm.TU.Ap9.2612,-0.148620857184954
evm.TU.Ap9.2613,0.269023691176701
evm.TU.Ap9.2614,0.349690139170042
evm.TU.Ap9.2615,-0.757438353378396
evm.TU.Ap9.2616,-0.0117386759020538
evm.TU.Ap9.2617,NA
evm.TU.Ap9.2618,0.535972334472783
evm.TU.Ap9.2619,0.353366892363277
evm.TU.Ap9.262,0.867117847397456
evm.TU.Ap9.2620,0.0942544242077072
evm.TU.Ap9.2621,-1.22033067199675
evm.TU.Ap9.2622,0.0916333078577809
evm.TU.Ap9.2623,-0.592143719922678
evm.TU.Ap9.2624,0.253530092876505
evm.TU.Ap9.2625,0.867117847397456
evm.TU.Ap9.2626,-0.29651664763079
evm.TU.Ap9.2627,0.288603505661378
evm.TU.Ap9.2628,-0.157790087420577
evm.TU.Ap9.2629,0.506452585930067
evm.TU.Ap9.263,0.996517595751651
evm.TU.Ap9.2630,0.0259520378468029
evm.TU.Ap9.2631,NA
evm.TU.Ap9.2632,NA
evm.TU.Ap9.2633,0.131186017132533
evm.TU.Ap9.2634,-0.326646540187154
evm.TU.Ap9.2635,1.78884857020379
evm.TU.Ap9.2636,-0.0188905426479104
evm.TU.Ap9.2637,0.288546970063575
evm.TU.Ap9.2638,-0.57683216502084
evm.TU.Ap9.2639,-0.396375569860336
evm.TU.Ap9.264,0.132282231639957
evm.TU.Ap9.2640,-0.598473867051496
evm.TU.Ap9.2641,NA
evm.TU.Ap9.2642,0.587836571251467
evm.TU.Ap9.2643,NA
evm.TU.Ap9.2644,NA
evm.TU.Ap9.2645,-0.0842967489034849
evm.TU.Ap9.2646,-0.405831279844678
evm.TU.Ap9.2647,-0.45854797936534
evm.TU.Ap9.2648,NA
evm.TU.Ap9.2649,NA
evm.TU.Ap9.265,0.21783835635778
evm.TU.Ap9.2650,NA
evm.TU.Ap9.2651,-0.159059194695151
evm.TU.Ap9.2652,-0.982804257709096
evm.TU.Ap9.2653,-1.44304168747509
evm.TU.Ap9.2654,3.52911061059591
evm.TU.Ap9.2655,-0.215232428477416
evm.TU.Ap9.2656,-0.224181086551157
evm.TU.Ap9.2657,-1.38504492290824
evm.TU.Ap9.2658,-0.124500169531589
evm.TU.Ap9.2659,0.0728560751746943
evm.TU.Ap9.266,0.454923170920216
evm.TU.Ap9.2660,-0.765632780786182
evm.TU.Ap9.2661,-0.0357499599014863
evm.TU.Ap9.2662,-0.228106209362007
evm.TU.Ap9.2663,-0.313768753257374
evm.TU.Ap9.2664,-0.0652581261829882
evm.TU.Ap9.2665,0.03924945943069
evm.TU.Ap9.2666,0.867117847397456
evm.TU.Ap9.2667,0.141481039080901
evm.TU.Ap9.2668,0.858596272037528
evm.TU.Ap9.2669,-1.03301982879745
evm.TU.Ap9.267,NA
evm.TU.Ap9.2670,-1.21643642085243
evm.TU.Ap9.2671,-0.270541903117358
evm.TU.Ap9.2672,-0.183833951239117
evm.TU.Ap9.2673,-0.228733871854314
evm.TU.Ap9.2674,NA
evm.TU.Ap9.2675,-0.0557847178073904
evm.TU.Ap9.2676,NA
evm.TU.Ap9.2677,0.0277652853619029
evm.TU.Ap9.2678,-0.348610714427398
evm.TU.Ap9.2679,-0.215212199866875
evm.TU.Ap9.268,NA
evm.TU.Ap9.2680,0.768907923622741
evm.TU.Ap9.2681,0.177271674453495
evm.TU.Ap9.2682,-0.476195539344766
evm.TU.Ap9.2683,0.335831929488047
evm.TU.Ap9.2684,2.00336192693527
evm.TU.Ap9.2685,2.3776318157941
evm.TU.Ap9.2686,1.78536021632111
evm.TU.Ap9.2687,0.0984020459692842
evm.TU.Ap9.2688,-0.0459344195133108
evm.TU.Ap9.2689,0.454923170920216
evm.TU.Ap9.269,NA
evm.TU.Ap9.2690,0.406936319261139
evm.TU.Ap9.2691,1.54544362604437
evm.TU.Ap9.2692_evm.TU.Ap9.2693,0.373753894473686
evm.TU.Ap9.2694,0.0861573843639745
evm.TU.Ap9.2695,-1.16330017339903
evm.TU.Ap9.2696,-0.115772300268844
evm.TU.Ap9.2697,-0.187724296753062
evm.TU.Ap9.2698,-0.262688116956678
evm.TU.Ap9.2699,-0.475650496628178
evm.TU.Ap9.27,0.874189688810829
evm.TU.Ap9.270,NA
evm.TU.Ap9.2700,1.61573046280286
evm.TU.Ap9.2701,-1.27925174710047
evm.TU.Ap9.2702,NA
evm.TU.Ap9.2703,0.454923170920216
evm.TU.Ap9.2704,1.22778659410997
evm.TU.Ap9.2705,NA
evm.TU.Ap9.2706,NA
evm.TU.Ap9.2707,NA
evm.TU.Ap9.2708,0.454923170920216
evm.TU.Ap9.2709,0.454923170920216
evm.TU.Ap9.271,-0.666535966225678
evm.TU.Ap9.2710,NA
evm.TU.Ap9.2711,1.22778659410997
evm.TU.Ap9.2712,NA
evm.TU.Ap9.2713,0.454923170920216
evm.TU.Ap9.2714,NA
evm.TU.Ap9.2715,NA
evm.TU.Ap9.2716,NA
evm.TU.Ap9.2717,NA
evm.TU.Ap9.2718,-0.903373445719818
evm.TU.Ap9.2719,-0.264576150026242
evm.TU.Ap9.272,0.454923170920216
evm.TU.Ap9.2720,-0.229852361486076
evm.TU.Ap9.2721,NA
evm.TU.Ap9.2722,1.73947959576806
evm.TU.Ap9.2723,NA
evm.TU.Ap9.2724,NA
evm.TU.Ap9.2725,NA
evm.TU.Ap9.2726,NA
evm.TU.Ap9.2727,NA
evm.TU.Ap9.2728,0.902347732856031
evm.TU.Ap9.2729,0.23817913815554
evm.TU.Ap9.273,NA
evm.TU.Ap9.2730,0.331327655735623
evm.TU.Ap9.2731,-0.047638170436908
evm.TU.Ap9.2732,-0.27490773419288
evm.TU.Ap9.2733,NA
evm.TU.Ap9.2734,-0.536973797487583
evm.TU.Ap9.2735,0.0977026940553226
evm.TU.Ap9.2736,0.291671865450331
evm.TU.Ap9.2737,NA
evm.TU.Ap9.2738,0.867117847397456
evm.TU.Ap9.2739,-0.178946042683425
evm.TU.Ap9.274,NA
evm.TU.Ap9.2740,0.20528112826279
evm.TU.Ap9.2741,-0.547368878148629
evm.TU.Ap9.2742,0.320950074888972
evm.TU.Ap9.2743,1.11354859466706
evm.TU.Ap9.2744,-0.209207208901179
evm.TU.Ap9.2745,-0.0257290281117096
evm.TU.Ap9.2746,NA
evm.TU.Ap9.2747,NA
evm.TU.Ap9.2748,-0.0498752437531443
evm.TU.Ap9.2749,NA
evm.TU.Ap9.275,-0.72827550976852
evm.TU.Ap9.2750,-0.317342468686757
evm.TU.Ap9.2751,-0.169021489958571
evm.TU.Ap9.2752,0.0213186098718422
evm.TU.Ap9.2753,0.110931893415522
evm.TU.Ap9.2754,0.327287964952766
evm.TU.Ap9.2755,-0.417219389651042
evm.TU.Ap9.2756,NA
evm.TU.Ap9.2757,-0.16126507503552
evm.TU.Ap9.2758,0.423873361189217
evm.TU.Ap9.2759,0.740535232041978
evm.TU.Ap9.276,-0.630135093669375
evm.TU.Ap9.2760,0.46055179044851
evm.TU.Ap9.2761,-0.16880379353011
evm.TU.Ap9.2762,1.22778659410997
evm.TU.Ap9.2763,0.251580354815028
evm.TU.Ap9.2764,0.360807740420014
evm.TU.Ap9.2765,0.0977461963015811
evm.TU.Ap9.2766,-1.04177710194279
evm.TU.Ap9.2767,1.22778659410997
evm.TU.Ap9.2768,0.630395555428458
evm.TU.Ap9.2769,-0.19756981238441
evm.TU.Ap9.277,-0.802540667440448
evm.TU.Ap9.2770,0.0656968158594575
evm.TU.Ap9.2771,-1.42063544317293
evm.TU.Ap9.2772,-1.01005985184537
evm.TU.Ap9.2773,0.454923170920216
evm.TU.Ap9.278,-0.741079904882846
evm.TU.Ap9.279,1.22778659410997
evm.TU.Ap9.28,0.170753104560715
evm.TU.Ap9.280,-1.35047225083594
evm.TU.Ap9.281,NA
evm.TU.Ap9.282,NA
evm.TU.Ap9.283,-1.44536089841767
evm.TU.Ap9.284,-1.66077281783063
evm.TU.Ap9.285,-0.1588672944678
evm.TU.Ap9.286,-0.254757090243192
evm.TU.Ap9.287,0.0462665698177883
evm.TU.Ap9.288,0.402444422942213
evm.TU.Ap9.289,0.251290663320461
evm.TU.Ap9.29,0.132144109432184
evm.TU.Ap9.290,-0.41927814628136
evm.TU.Ap9.291_evm.TU.Ap9.295,0.377124323964709
evm.TU.Ap9.292,NA
evm.TU.Ap9.293,NA
evm.TU.Ap9.294,NA
evm.TU.Ap9.296,-0.00671918509431911
evm.TU.Ap9.297,NA
evm.TU.Ap9.298,NA
evm.TU.Ap9.299,-0.597063770795344
evm.TU.Ap9.3,0.0942544242077075
evm.TU.Ap9.30,0.325695405107956
evm.TU.Ap9.300,1.13146246476756
evm.TU.Ap9.301,NA
evm.TU.Ap9.302,NA
evm.TU.Ap9.303,NA
evm.TU.Ap9.304,NA
evm.TU.Ap9.305,NA
evm.TU.Ap9.306,-0.240301300456273
evm.TU.Ap9.307,0.867117847397456
evm.TU.Ap9.308,0.099457248709371
evm.TU.Ap9.309,-0.655953725006169
evm.TU.Ap9.31,0.332587492208946
evm.TU.Ap9.310,0.34369978894777
evm.TU.Ap9.311,0.322059836247059
evm.TU.Ap9.312,0.936860687477501
evm.TU.Ap9.313,-0.371705447779305
evm.TU.Ap9.314,-0.607353072788429
evm.TU.Ap9.315,NA
evm.TU.Ap9.316,0.50645642350013
evm.TU.Ap9.317,-0.118619494290817
evm.TU.Ap9.318,-0.686343432027448
evm.TU.Ap9.319,0.65782999173425
evm.TU.Ap9.32,0.176378993274564
evm.TU.Ap9.320,NA
evm.TU.Ap9.321,-0.142157409841658
evm.TU.Ap9.322,0.0158138825881866
evm.TU.Ap9.323,0.141784132621259
evm.TU.Ap9.324,-0.0199553406034175
evm.TU.Ap9.325,-0.373043624193962
evm.TU.Ap9.326,0.276172501864961
evm.TU.Ap9.327,-1.15337901868376
evm.TU.Ap9.328_evm.TU.Ap9.330,0.588973284325561
evm.TU.Ap9.329,NA
evm.TU.Ap9.33,1.22778659410997
evm.TU.Ap9.331,-0.334631476473729
evm.TU.Ap9.332,NA
evm.TU.Ap9.333,-0.271155127627075
evm.TU.Ap9.334,0.823937518715331
evm.TU.Ap9.335,0.454923170920216
evm.TU.Ap9.336,NA
evm.TU.Ap9.337,NA
evm.TU.Ap9.338,-0.523237708794154
evm.TU.Ap9.339,0.094254424207707
evm.TU.Ap9.34,NA
evm.TU.Ap9.340,NA
evm.TU.Ap9.341,0.0942544242077072
evm.TU.Ap9.342,-2.38240554679292
evm.TU.Ap9.343,NA
evm.TU.Ap9.344,NA
evm.TU.Ap9.345,1.30974689628995
evm.TU.Ap9.346,NA
evm.TU.Ap9.347,NA
evm.TU.Ap9.348,NA
evm.TU.Ap9.349,NA
evm.TU.Ap9.35,0.454923170920216
evm.TU.Ap9.350,NA
evm.TU.Ap9.351,0.454923170920216
evm.TU.Ap9.352,NA
evm.TU.Ap9.353,0.0942544242077072
evm.TU.Ap9.354,1.22778659410997
evm.TU.Ap9.355,NA
evm.TU.Ap9.356,-0.271900786483391
evm.TU.Ap9.357,NA
evm.TU.Ap9.358,0.0486855468536848
evm.TU.Ap9.359,0.867117847397457
evm.TU.Ap9.36,NA
evm.TU.Ap9.360,NA
evm.TU.Ap9.361,NA
evm.TU.Ap9.362,NA
evm.TU.Ap9.363,NA
evm.TU.Ap9.364,NA
evm.TU.Ap9.365,-1.3601037095902
evm.TU.Ap9.366,NA
evm.TU.Ap9.367,NA
evm.TU.Ap9.368,0.60893988645893
evm.TU.Ap9.369,NA
evm.TU.Ap9.37,-0.0733412237419595
evm.TU.Ap9.370,0.867117847397456
evm.TU.Ap9.371,-0.939164468600766
evm.TU.Ap9.372,NA
evm.TU.Ap9.373,NA
evm.TU.Ap9.374,NA
evm.TU.Ap9.375,0.188636482166456
evm.TU.Ap9.376,NA
evm.TU.Ap9.377,0.537679856294805
evm.TU.Ap9.378,-0.270931104456935
evm.TU.Ap9.379,NA
evm.TU.Ap9.38,NA
evm.TU.Ap9.380,NA
evm.TU.Ap9.381,1.22778659410997
evm.TU.Ap9.382,-0.672995350950651
evm.TU.Ap9.383,-0.514219345265233
evm.TU.Ap9.384,-0.421884105410444
evm.TU.Ap9.385,NA
evm.TU.Ap9.386,NA
evm.TU.Ap9.387,-0.892060244793636
evm.TU.Ap9.388_evm.TU.Ap9.390,-0.0815684383898245
evm.TU.Ap9.389,NA
evm.TU.Ap9.39,-0.213971382997191
evm.TU.Ap9.391,-1.20555812894682
evm.TU.Ap9.392,0.046839758489335
evm.TU.Ap9.393,0.274786805588369
evm.TU.Ap9.394,-0.271155127627075
evm.TU.Ap9.395,NA
evm.TU.Ap9.396,-0.839624182135184
evm.TU.Ap9.397,NA
evm.TU.Ap9.398,NA
evm.TU.Ap9.399,0.709818452034624
evm.TU.Ap9.4,0.0438586412593047
evm.TU.Ap9.40,-0.351517912474991
evm.TU.Ap9.400,0.341961453344533
evm.TU.Ap9.401,-0.264614988737209
evm.TU.Ap9.402,0.183299003774755
evm.TU.Ap9.403,-0.13252776672206
evm.TU.Ap9.404,-0.800665205538966
evm.TU.Ap9.405,0.399817498703812
evm.TU.Ap9.406,-1.47867561872889
evm.TU.Ap9.407,NA
evm.TU.Ap9.408,0.198836875896904
evm.TU.Ap9.409,-0.120064802170698
evm.TU.Ap9.41,0.0860776805456348
evm.TU.Ap9.410,-0.422788062985523
evm.TU.Ap9.411,0.107984677924885
evm.TU.Ap9.412,NA
evm.TU.Ap9.413,NA
evm.TU.Ap9.414,-0.791136002297784
evm.TU.Ap9.415,2.06746365299495
evm.TU.Ap9.416,NA
evm.TU.Ap9.417,1.94328704318185
evm.TU.Ap9.418,NA
evm.TU.Ap9.419,NA
evm.TU.Ap9.42,NA
evm.TU.Ap9.420,NA
evm.TU.Ap9.421,NA
evm.TU.Ap9.422,NA
evm.TU.Ap9.423,-0.739795798555189
evm.TU.Ap9.424,NA
evm.TU.Ap9.425,NA
evm.TU.Ap9.426,NA
evm.TU.Ap9.427,NA
evm.TU.Ap9.428,NA
evm.TU.Ap9.429,NA
evm.TU.Ap9.43,1.67395945457955
evm.TU.Ap9.430,-0.223262739691829
evm.TU.Ap9.431,-1.127437838192
evm.TU.Ap9.432,0.867117847397456
evm.TU.Ap9.433,NA
evm.TU.Ap9.434,NA
evm.TU.Ap9.435,NA
evm.TU.Ap9.436,0.0942544242077075
evm.TU.Ap9.437,1.22778659410997
evm.TU.Ap9.438,-0.742087918310853
evm.TU.Ap9.439,NA
evm.TU.Ap9.44,-0.963165912068861
evm.TU.Ap9.440,NA
evm.TU.Ap9.441,NA
evm.TU.Ap9.442,NA
evm.TU.Ap9.443,0.949108207713355
evm.TU.Ap9.444,0.867117847397456
evm.TU.Ap9.445,1.62088884453356
evm.TU.Ap9.446,1.26120089679107
evm.TU.Ap9.447,1.22778659410997
evm.TU.Ap9.448,NA
evm.TU.Ap9.449,NA
evm.TU.Ap9.45,NA
evm.TU.Ap9.450,0.094254424207707
evm.TU.Ap9.451,0.867117847397456
evm.TU.Ap9.452,NA
evm.TU.Ap9.453,NA
evm.TU.Ap9.454,NA
evm.TU.Ap9.455,-1.05589825674221
evm.TU.Ap9.456,0.50645317732861
evm.TU.Ap9.457,NA
evm.TU.Ap9.458,NA
evm.TU.Ap9.459,NA
evm.TU.Ap9.46,0.539141502264106
evm.TU.Ap9.460,NA
evm.TU.Ap9.461,NA
evm.TU.Ap9.462,NA
evm.TU.Ap9.463,NA
evm.TU.Ap9.464,0.454923170920216
evm.TU.Ap9.465,NA
evm.TU.Ap9.466,-0.575598308937822
evm.TU.Ap9.467,NA
evm.TU.Ap9.468,0.454923170920216
evm.TU.Ap9.469,NA
evm.TU.Ap9.47,2.22855372187817
evm.TU.Ap9.470,1.60913641694403
evm.TU.Ap9.471,0.454923170920216
evm.TU.Ap9.472,NA
evm.TU.Ap9.473,-0.378092834983074
evm.TU.Ap9.474,-0.185488967337894
evm.TU.Ap9.475,NA
evm.TU.Ap9.476,NA
evm.TU.Ap9.477,0.288343987536686
evm.TU.Ap9.478,NA
evm.TU.Ap9.479,NA
evm.TU.Ap9.48,1.00634528486656
evm.TU.Ap9.480,NA
evm.TU.Ap9.481,NA
evm.TU.Ap9.482,0.0942544242077079
evm.TU.Ap9.483,1.23011918866168
evm.TU.Ap9.484,0.867117847397456
evm.TU.Ap9.485,1.22778659410997
evm.TU.Ap9.486,2.06108869904124
evm.TU.Ap9.487,NA
evm.TU.Ap9.488,0.137040668532003
evm.TU.Ap9.489,-1.05423585258335
evm.TU.Ap9.49,1.67189758555479
evm.TU.Ap9.490,NA
evm.TU.Ap9.491,-2.19551244663403
evm.TU.Ap9.492,0.572086815151751
evm.TU.Ap9.493,0.341814288013724
evm.TU.Ap9.494,-1.46602775341778
evm.TU.Ap9.495,-0.195236120795691
evm.TU.Ap9.496,-0.289590390322026
evm.TU.Ap9.497,0.169136083182272
evm.TU.Ap9.498,0.454923170920216
evm.TU.Ap9.499,NA
evm.TU.Ap9.5,-0.339845517825876
evm.TU.Ap9.50,1.70701752110441
evm.TU.Ap9.500,NA
evm.TU.Ap9.501,0.0140111569924036
evm.TU.Ap9.502,-0.24536667383879
evm.TU.Ap9.503,-0.298091759720845
evm.TU.Ap9.504,-0.496791402619637
evm.TU.Ap9.505,0.0342850404629358
evm.TU.Ap9.506,1.25665539726692
evm.TU.Ap9.507,NA
evm.TU.Ap9.508,0.094254424207707
evm.TU.Ap9.509,-0.217688824015602
evm.TU.Ap9.51,1.22778659410997
evm.TU.Ap9.510,0.506452981296222
evm.TU.Ap9.511,NA
evm.TU.Ap9.512,0.379890545058323
evm.TU.Ap9.513,-0.8940989600206
evm.TU.Ap9.514,-0.0314589832113264
evm.TU.Ap9.515,NA
evm.TU.Ap9.516,NA
evm.TU.Ap9.517,NA
evm.TU.Ap9.518,0.454923170920216
evm.TU.Ap9.519,1.22778659410997
evm.TU.Ap9.52,-1.25425654869477
evm.TU.Ap9.520,NA
evm.TU.Ap9.521,1.22778659410997
evm.TU.Ap9.522,1.36819363613237
evm.TU.Ap9.523,NA
evm.TU.Ap9.524,1.67395945457955
evm.TU.Ap9.525,0.454923170920216
evm.TU.Ap9.526,-0.141400665295112
evm.TU.Ap9.527,NA
evm.TU.Ap9.528,NA
evm.TU.Ap9.529,NA
evm.TU.Ap9.53,NA
evm.TU.Ap9.530,NA
evm.TU.Ap9.531,0.506452978409455
evm.TU.Ap9.532,-0.244046766882597
