genes,log2FoldChange
evm.TU.Ap9.2577,0.412345696764862
evm.TU.Ap9.2578,-0.40398009024021
evm.TU.Ap9.2579,NA
evm.TU.Ap9.258,-0.53295202581104
evm.TU.Ap9.2580,NA
evm.TU.Ap9.2581,-0.897486899400634
evm.TU.Ap9.2582,0
evm.TU.Ap9.2583,NA
evm.TU.Ap9.2584,0
evm.TU.Ap9.2585,0
evm.TU.Ap9.2586,-0.478023134029119
evm.TU.Ap9.2587,-1.21811881745544
evm.TU.Ap9.2588,0.0181431966353208
evm.TU.Ap9.2589,0.129428215383684
evm.TU.Ap9.259,0.66295473263747
evm.TU.Ap9.2590,-0.0221738871935615
evm.TU.Ap9.2591,0.858073473700047
evm.TU.Ap9.2592,0.0388141139095228
evm.TU.Ap9.2593,NA
evm.TU.Ap9.2594,-0.158303670496838
evm.TU.Ap9.2595,0.380679208235392
evm.TU.Ap9.2596,NA
evm.TU.Ap9.2597,0.159352941877141
evm.TU.Ap9.2598,0.986964251882647
evm.TU.Ap9.2599,NA
evm.TU.Ap9.26,NA
evm.TU.Ap9.260,-0.316461582794838
evm.TU.Ap9.2600,-0.425042944518503
evm.TU.Ap9.2601,NA
evm.TU.Ap9.2602,0.12284991996293
evm.TU.Ap9.2603,-0.19916116080897
evm.TU.Ap9.2604,0.985258072665685
evm.TU.Ap9.2605,NA
evm.TU.Ap9.2606,-0.365558644091071
evm.TU.Ap9.2607,0.21119888102437
evm.TU.Ap9.2608,-0.211637174992672
evm.TU.Ap9.2609,-0.211645823416739
evm.TU.Ap9.261,-1.54878369188202
evm.TU.Ap9.2610,-0.640676753664653
evm.TU.Ap9.2611,0.216217626861521
evm.TU.Ap9.2612,0.327167898101545
evm.TU.Ap9.2613,-0.454204557318183
evm.TU.Ap9.2614,-0.259957659793125
evm.TU.Ap9.2615,0.546788143149871
evm.TU.Ap9.2616,0.943785333844782
evm.TU.Ap9.2617,NA
evm.TU.Ap9.2618,1.63647301113432
evm.TU.Ap9.2619,-0.562700643874554
evm.TU.Ap9.262,-0.403984753115331
evm.TU.Ap9.2620,-0.197880493415644
evm.TU.Ap9.2621,-0.236268011103078
evm.TU.Ap9.2622,0.367835255470313
evm.TU.Ap9.2623,0.0381261316886039
evm.TU.Ap9.2624,0.125504678773798
evm.TU.Ap9.2625,0.231679907811154
evm.TU.Ap9.2626,0.573286757343078
evm.TU.Ap9.2627,0.0929158152491526
evm.TU.Ap9.2628,0.165616231080521
evm.TU.Ap9.2629,0.819297153975681
evm.TU.Ap9.263,-0.831172921619544
evm.TU.Ap9.2630,0.175551138863823
evm.TU.Ap9.2631,NA
evm.TU.Ap9.2632,NA
evm.TU.Ap9.2633,-0.418449635569934
evm.TU.Ap9.2634,-0.229069358559959
evm.TU.Ap9.2635,0.106588273428915
evm.TU.Ap9.2636,0.151018421315868
evm.TU.Ap9.2637,0.0196350029151629
evm.TU.Ap9.2638,-0.130687344745349
evm.TU.Ap9.2639,-0.37135724180841
evm.TU.Ap9.264,0.307445887072796
evm.TU.Ap9.2640,0.0308187521801141
evm.TU.Ap9.2641,0.18680601519933
evm.TU.Ap9.2642,-0.753667034772956
evm.TU.Ap9.2643,0
evm.TU.Ap9.2644,0.61595761609188
evm.TU.Ap9.2645,-0.371415174113193
evm.TU.Ap9.2646,1.20869250065116
evm.TU.Ap9.2647,0.156999901182923
evm.TU.Ap9.2648,0.186795425849723
evm.TU.Ap9.2649,0
evm.TU.Ap9.265,-0.175790852813311
evm.TU.Ap9.2650,NA
evm.TU.Ap9.2651,0.962498411583734
evm.TU.Ap9.2652,-0.118514185878619
evm.TU.Ap9.2653,-1.65138397484112
evm.TU.Ap9.2654,1.21820873905742
evm.TU.Ap9.2655,0.324963395527858
evm.TU.Ap9.2656,-0.100633544428627
evm.TU.Ap9.2657,0.27135908607244
evm.TU.Ap9.2658,0.0757035792396234
evm.TU.Ap9.2659,-0.303563103275935
evm.TU.Ap9.266,-0.211633025724406
evm.TU.Ap9.2660,0.0328186416184494
evm.TU.Ap9.2661,-0.0260135708626456
evm.TU.Ap9.2662,0.0419365250861071
evm.TU.Ap9.2663,0.133918188659827
evm.TU.Ap9.2664,0.231436197046977
evm.TU.Ap9.2665,-0.356426215694126
evm.TU.Ap9.2666,1.25103862991223
evm.TU.Ap9.2667,4.68762932902612
evm.TU.Ap9.2668,-1.04576181399539
evm.TU.Ap9.2669,-1.06114030052012
evm.TU.Ap9.267,NA
evm.TU.Ap9.2670,-1.23355547089177
evm.TU.Ap9.2671,-1.21101558643556
evm.TU.Ap9.2672,-0.522982023484829
evm.TU.Ap9.2673,0.09337134915239
evm.TU.Ap9.2674,0.18680601519933
evm.TU.Ap9.2675,0.492031324439318
evm.TU.Ap9.2676,NA
evm.TU.Ap9.2677,0.500668201804497
evm.TU.Ap9.2678,-0.424536326022498
evm.TU.Ap9.2679,-0.351514601701702
evm.TU.Ap9.268,NA
evm.TU.Ap9.2680,0.222515612971792
evm.TU.Ap9.2681,0.41090197270839
evm.TU.Ap9.2682,0.247892000865252
evm.TU.Ap9.2683,1.48141917215188
evm.TU.Ap9.2684,0.186694995211425
evm.TU.Ap9.2685,0.0103182232237763
evm.TU.Ap9.2686,-0.344455149503616
evm.TU.Ap9.2687,0.309238838992547
evm.TU.Ap9.2688,-0.373228044931924
evm.TU.Ap9.2689,-0.211635425008543
evm.TU.Ap9.269,NA
evm.TU.Ap9.2690,-1.10736001894468
evm.TU.Ap9.2691,0.0579554115696644
evm.TU.Ap9.2692_evm.TU.Ap9.2693,-0.623299587984516
evm.TU.Ap9.2694,0.793245110800918
evm.TU.Ap9.2695,-0.842136881537317
evm.TU.Ap9.2696,-0.331836892977107
evm.TU.Ap9.2697,-0.96756127378496
evm.TU.Ap9.2698,-0.390243048883726
evm.TU.Ap9.2699,-0.339933849043435
evm.TU.Ap9.27,0.157381279011469
evm.TU.Ap9.270,NA
evm.TU.Ap9.2700,-0.139681269994127
evm.TU.Ap9.2701,0.0687263631283536
evm.TU.Ap9.2702,0.186800504541405
evm.TU.Ap9.2703,-0.00553048349817591
evm.TU.Ap9.2704,-0.211635661258169
evm.TU.Ap9.2705,0
evm.TU.Ap9.2706,0
evm.TU.Ap9.2707,0
evm.TU.Ap9.2708,-0.00554545504759317
evm.TU.Ap9.2709,0.203506402721953
evm.TU.Ap9.271,0.426471370970485
evm.TU.Ap9.2710,NA
evm.TU.Ap9.2711,-0.211635661258169
evm.TU.Ap9.2712,NA
evm.TU.Ap9.2713,-0.211628820799018
evm.TU.Ap9.2714,NA
evm.TU.Ap9.2715,0
evm.TU.Ap9.2716,NA
evm.TU.Ap9.2717,NA
evm.TU.Ap9.2718,-0.930508085795479
evm.TU.Ap9.2719,-1.08453235358937
evm.TU.Ap9.272,-0.211633025724405
evm.TU.Ap9.2720,0.0820371240878009
evm.TU.Ap9.2721,0.186796170694712
evm.TU.Ap9.2722,0.30649772638992
evm.TU.Ap9.2723,NA
evm.TU.Ap9.2724,NA
evm.TU.Ap9.2725,0.18680601519933
evm.TU.Ap9.2726,NA
evm.TU.Ap9.2727,NA
evm.TU.Ap9.2728,0.0187027303651724
evm.TU.Ap9.2729,0.145858840441963
evm.TU.Ap9.273,NA
evm.TU.Ap9.2730,0.651752581722046
evm.TU.Ap9.2731,0.579071725654364
evm.TU.Ap9.2732,0.431334973612369
evm.TU.Ap9.2733,NA
evm.TU.Ap9.2734,-0.54515622268533
evm.TU.Ap9.2735,-0.645438220651882
evm.TU.Ap9.2736,-0.430598454310242
evm.TU.Ap9.2737,0.18680601519933
evm.TU.Ap9.2738,0.664589476279211
evm.TU.Ap9.2739,0.275142765668411
evm.TU.Ap9.274,NA
evm.TU.Ap9.2740,-0.168956356353013
evm.TU.Ap9.2741,-0.123738399019767
evm.TU.Ap9.2742,-0.218254004998367
evm.TU.Ap9.2743,0.839705180000906
evm.TU.Ap9.2744,0.596319576366544
evm.TU.Ap9.2745,0.539199048713433
evm.TU.Ap9.2746,0
evm.TU.Ap9.2747,NA
evm.TU.Ap9.2748,0.0395831296266257
evm.TU.Ap9.2749,0
evm.TU.Ap9.275,1.22678090814981
evm.TU.Ap9.2750,0.0394299189808216
evm.TU.Ap9.2751,0.47857571371303
evm.TU.Ap9.2752,0.0544196506482657
evm.TU.Ap9.2753,0.42761291780516
evm.TU.Ap9.2754,0.0182072393364111
evm.TU.Ap9.2755,-0.495110776191368
evm.TU.Ap9.2756,0.186797421341698
evm.TU.Ap9.2757,-0.199927075519901
evm.TU.Ap9.2758,-0.634516094705769
evm.TU.Ap9.2759,0.759675451500905
evm.TU.Ap9.276,0.367492311555186
evm.TU.Ap9.2760,-0.21201427146264
evm.TU.Ap9.2761,0.962059893927263
evm.TU.Ap9.2762,-0.00554910189438113
evm.TU.Ap9.2763,0.225992873264694
evm.TU.Ap9.2764,0.211591672095691
evm.TU.Ap9.2765,0.333811385755221
evm.TU.Ap9.2766,0.66867199280809
evm.TU.Ap9.2767,0.641979369570996
evm.TU.Ap9.2768,0.639647247806631
evm.TU.Ap9.2769,-0.308436831660276
evm.TU.Ap9.277,-0.0249255923626131
evm.TU.Ap9.2770,0.00112057724968617
evm.TU.Ap9.2771,0.145387619485184
evm.TU.Ap9.2772,-0.415107122395985
evm.TU.Ap9.2773,-0.00554392444063553
evm.TU.Ap9.278,-0.39145747711613
evm.TU.Ap9.279,-0.211631519409529
evm.TU.Ap9.28,-0.357584593303048
evm.TU.Ap9.280,0.607505325513796
evm.TU.Ap9.281,NA
evm.TU.Ap9.282,0.18680601519933
evm.TU.Ap9.283,-0.509839179289507
evm.TU.Ap9.284,1.02017889849698
evm.TU.Ap9.285,-0.33147225251229
evm.TU.Ap9.286,0.0797016444948313
evm.TU.Ap9.287,-0.358163322995749
evm.TU.Ap9.288,-0.352852802352362
evm.TU.Ap9.289,-0.107190718065903
evm.TU.Ap9.29,-0.298799858397411
evm.TU.Ap9.290,1.02889422661924
evm.TU.Ap9.291_evm.TU.Ap9.295,0.111940007309944
evm.TU.Ap9.292,NA
evm.TU.Ap9.293,NA
evm.TU.Ap9.294,NA
evm.TU.Ap9.296,-0.592526154373336
evm.TU.Ap9.297,0
evm.TU.Ap9.298,NA
evm.TU.Ap9.299,-0.587007498852293
evm.TU.Ap9.3,-0.197883053746811
evm.TU.Ap9.30,0.485252562672897
evm.TU.Ap9.300,-0.925686425004938
evm.TU.Ap9.301,NA
evm.TU.Ap9.302,0
evm.TU.Ap9.303,0
evm.TU.Ap9.304,0.395936140759387
evm.TU.Ap9.305,0
evm.TU.Ap9.306,-0.632792128437702
evm.TU.Ap9.307,0.448853952981047
evm.TU.Ap9.308,0.497796639910186
evm.TU.Ap9.309,-0.043071388221633
evm.TU.Ap9.31,0.350811201710618
evm.TU.Ap9.310,0.856025105813748
evm.TU.Ap9.311,0.111390088960928
evm.TU.Ap9.312,-0.185600482397992
evm.TU.Ap9.313,-0.839031740774061
evm.TU.Ap9.314,-0.686068113875765
evm.TU.Ap9.315,NA
evm.TU.Ap9.316,-0.390238273542264
evm.TU.Ap9.317,-0.561888747665549
evm.TU.Ap9.318,0.154058777677752
evm.TU.Ap9.319,-0.151453422984619
evm.TU.Ap9.32,-1.33049334600593
evm.TU.Ap9.320,NA
evm.TU.Ap9.321,0.0801045819224838
evm.TU.Ap9.322,-0.916987684421774
evm.TU.Ap9.323,-0.799237979727865
evm.TU.Ap9.324,0.447592467904504
evm.TU.Ap9.325,0.124680709594282
evm.TU.Ap9.326,-0.794239864604102
evm.TU.Ap9.327,-0.736381384583852
evm.TU.Ap9.328_evm.TU.Ap9.330,0.33080801566301
evm.TU.Ap9.329,NA
evm.TU.Ap9.33,0.424307187889591
evm.TU.Ap9.331,0.0152897853486581
evm.TU.Ap9.332,0.18680885238688
evm.TU.Ap9.333,0.206973336900894
evm.TU.Ap9.334,0.538210044507945
evm.TU.Ap9.335,0.197971709187633
evm.TU.Ap9.336,0
evm.TU.Ap9.337,NA
evm.TU.Ap9.338,-0.13105372754926
evm.TU.Ap9.339,-0.197885717888911
evm.TU.Ap9.34,0
evm.TU.Ap9.340,0
evm.TU.Ap9.341,-0.197889497596155
evm.TU.Ap9.342,0.603045653836345
evm.TU.Ap9.343,NA
evm.TU.Ap9.344,0
evm.TU.Ap9.345,0.411237761915667
evm.TU.Ap9.346,NA
evm.TU.Ap9.347,NA
evm.TU.Ap9.348,NA
evm.TU.Ap9.349,NA
evm.TU.Ap9.35,-0.211633025724406
evm.TU.Ap9.350,NA
evm.TU.Ap9.351,0.203582674447909
evm.TU.Ap9.352,0
evm.TU.Ap9.353,-0.403977454706446
evm.TU.Ap9.354,0.646760998149103
evm.TU.Ap9.355,0
evm.TU.Ap9.356,0.168402639821576
evm.TU.Ap9.357,NA
evm.TU.Ap9.358,-0.81549175755223
evm.TU.Ap9.359,-0.403982774693596
evm.TU.Ap9.36,NA
evm.TU.Ap9.360,NA
evm.TU.Ap9.361,NA
evm.TU.Ap9.362,NA
evm.TU.Ap9.363,NA
evm.TU.Ap9.364,NA
evm.TU.Ap9.365,0.724359829557581
evm.TU.Ap9.366,NA
evm.TU.Ap9.367,NA
evm.TU.Ap9.368,-0.104088868121069
evm.TU.Ap9.369,NA
evm.TU.Ap9.37,-0.90947469213644
evm.TU.Ap9.370,0.230352398165821
evm.TU.Ap9.371,-0.546398827181843
evm.TU.Ap9.372,NA
evm.TU.Ap9.373,NA
evm.TU.Ap9.374,NA
evm.TU.Ap9.375,0.424958760542212
evm.TU.Ap9.376,NA
evm.TU.Ap9.377,1.07080327287177
evm.TU.Ap9.378,-0.18143940623975
evm.TU.Ap9.379,NA
evm.TU.Ap9.38,1.02798596933483
evm.TU.Ap9.380,NA
evm.TU.Ap9.381,0.423610635863972
evm.TU.Ap9.382,-0.902403327825225
evm.TU.Ap9.383,-0.479824080787834
evm.TU.Ap9.384,-0.592397283459798
evm.TU.Ap9.385,NA
evm.TU.Ap9.386,NA
evm.TU.Ap9.387,0.425937078672614
evm.TU.Ap9.388_evm.TU.Ap9.390,0.0515248702967497
evm.TU.Ap9.389,NA
evm.TU.Ap9.39,0.529397600751295
evm.TU.Ap9.391,0.622264990398802
evm.TU.Ap9.392,0.259074793606078
evm.TU.Ap9.393,-0.135083057928581
evm.TU.Ap9.394,1.30735267510495
evm.TU.Ap9.395,0.186803379665566
evm.TU.Ap9.396,1.40400731875977
evm.TU.Ap9.397,0.1867923181573
evm.TU.Ap9.398,NA
evm.TU.Ap9.399,-1.59175746235687
evm.TU.Ap9.4,0.46981064874487
evm.TU.Ap9.40,-0.162338853591673
evm.TU.Ap9.400,-1.2502182279499
evm.TU.Ap9.401,-0.245782087996642
evm.TU.Ap9.402,0.0977213238798864
evm.TU.Ap9.403,-0.0011178185664614
evm.TU.Ap9.404,0.568298001157529
evm.TU.Ap9.405,0.20026068805054
evm.TU.Ap9.406,-0.622176495592789
evm.TU.Ap9.407,NA
evm.TU.Ap9.408,-0.390139791773478
evm.TU.Ap9.409,-0.608391535214811
evm.TU.Ap9.41,0.107729845629587
evm.TU.Ap9.410,-0.341264724747356
evm.TU.Ap9.411,-1.21174587109236
evm.TU.Ap9.412,0
evm.TU.Ap9.413,0
evm.TU.Ap9.414,-0.0490675115685247
evm.TU.Ap9.415,-0.834680384806864
evm.TU.Ap9.416,0
evm.TU.Ap9.417,1.23830490138995
evm.TU.Ap9.418,0
evm.TU.Ap9.419,0.617197850372183
evm.TU.Ap9.42,0
evm.TU.Ap9.420,NA
evm.TU.Ap9.421,0
evm.TU.Ap9.422,0
evm.TU.Ap9.423,-0.411302506615248
evm.TU.Ap9.424,0
evm.TU.Ap9.425,NA
evm.TU.Ap9.426,0
evm.TU.Ap9.427,0
evm.TU.Ap9.428,NA
evm.TU.Ap9.429,NA
evm.TU.Ap9.43,0.451728352657137
evm.TU.Ap9.430,-0.8620560479209
evm.TU.Ap9.431,0.173882833899056
evm.TU.Ap9.432,0.230763277650496
evm.TU.Ap9.433,0.39593350522794
evm.TU.Ap9.434,NA
evm.TU.Ap9.435,NA
evm.TU.Ap9.436,-0.19788284276475
evm.TU.Ap9.437,-0.211635661258169
evm.TU.Ap9.438,-0.387721730017918
evm.TU.Ap9.439,0.186793158577988
evm.TU.Ap9.44,-0.319994056473486
evm.TU.Ap9.440,0
evm.TU.Ap9.441,NA
evm.TU.Ap9.442,NA
evm.TU.Ap9.443,-0.209431252649728
evm.TU.Ap9.444,-0.197882899552803
evm.TU.Ap9.445,-0.197886453772477
evm.TU.Ap9.446,-0.5963371126136
evm.TU.Ap9.447,-0.211633025724405
evm.TU.Ap9.448,0.616633188198422
evm.TU.Ap9.449,NA
evm.TU.Ap9.45,NA
evm.TU.Ap9.450,0.0110990458903142
evm.TU.Ap9.451,0.787060797489834
evm.TU.Ap9.452,0
evm.TU.Ap9.453,NA
evm.TU.Ap9.454,0.186803379665566
evm.TU.Ap9.455,-1.08551427364288
evm.TU.Ap9.456,0.412418906390465
evm.TU.Ap9.457,0
evm.TU.Ap9.458,NA
evm.TU.Ap9.459,NA
evm.TU.Ap9.46,1.14520685725823
evm.TU.Ap9.460,0
evm.TU.Ap9.461,NA
evm.TU.Ap9.462,NA
evm.TU.Ap9.463,NA
evm.TU.Ap9.464,0.425145027143555
evm.TU.Ap9.465,NA
evm.TU.Ap9.466,0.289674141542938
evm.TU.Ap9.467,0
evm.TU.Ap9.468,-0.00552620204761184
evm.TU.Ap9.469,0.18680601519933
evm.TU.Ap9.47,-0.995470286508497
evm.TU.Ap9.470,-0.370063632752491
evm.TU.Ap9.471,-0.211638094061131
evm.TU.Ap9.472,0
evm.TU.Ap9.473,0.321525239540465
evm.TU.Ap9.474,-1.19644501400259
evm.TU.Ap9.475,NA
evm.TU.Ap9.476,NA
evm.TU.Ap9.477,0.111956609273334
evm.TU.Ap9.478,0.3903191534632
evm.TU.Ap9.479,NA
evm.TU.Ap9.48,-1.26215153038107
evm.TU.Ap9.480,NA
evm.TU.Ap9.481,NA
evm.TU.Ap9.482,0.201142752400155
evm.TU.Ap9.483,-0.182754984209155
evm.TU.Ap9.484,-0.40398702391269
evm.TU.Ap9.485,-0.00553011148372485
evm.TU.Ap9.486,-0.101220168803186
evm.TU.Ap9.487,NA
evm.TU.Ap9.488,0.00580909061272922
evm.TU.Ap9.489,0.199382345392098
evm.TU.Ap9.49,0.0110291815200403
evm.TU.Ap9.490,NA
evm.TU.Ap9.491,-0.20657945081185
evm.TU.Ap9.492,-0.221234346906761
evm.TU.Ap9.493,-0.428389459562005
evm.TU.Ap9.494,0.0800384912774053
evm.TU.Ap9.495,-0.294608038492152
evm.TU.Ap9.496,-0.0190666378058865
evm.TU.Ap9.497,-0.796504243555082
evm.TU.Ap9.498,-0.211628421452427
evm.TU.Ap9.499,0.617306095905415
evm.TU.Ap9.5,0.370385717579007
evm.TU.Ap9.50,0.60844957847749
evm.TU.Ap9.500,0.18680601519933
evm.TU.Ap9.501,-0.110969076541338
evm.TU.Ap9.502,-0.502736696873074
evm.TU.Ap9.503,0.400080211501757
evm.TU.Ap9.504,-1.0995071096298
evm.TU.Ap9.505,-1.00151743799467
evm.TU.Ap9.506,-0.808201774963984
evm.TU.Ap9.507,NA
evm.TU.Ap9.508,-0.403977454706445
evm.TU.Ap9.509,-0.343331521891146
evm.TU.Ap9.51,0.591194401536739
evm.TU.Ap9.510,-0.39023726796058
evm.TU.Ap9.511,NA
evm.TU.Ap9.512,-1.02390705556666
evm.TU.Ap9.513,-1.56325672975074
evm.TU.Ap9.514,0.140881622790218
evm.TU.Ap9.515,0
evm.TU.Ap9.516,NA
evm.TU.Ap9.517,0.186800504541405
evm.TU.Ap9.518,0.424705563074957
evm.TU.Ap9.519,-0.00554392444063525
evm.TU.Ap9.52,0.420376730105846
evm.TU.Ap9.520,0
evm.TU.Ap9.521,-0.211633025724405
evm.TU.Ap9.522,0.927974024218376
evm.TU.Ap9.523,NA
evm.TU.Ap9.524,0.453414956782401
evm.TU.Ap9.525,-0.00552760122618723
evm.TU.Ap9.526,1.54074654197046
evm.TU.Ap9.527,NA
evm.TU.Ap9.528,NA
evm.TU.Ap9.529,NA
evm.TU.Ap9.53,0
evm.TU.Ap9.530,NA
evm.TU.Ap9.531,-0.181641584315065
evm.TU.Ap9.532,-0.165965764706287
evm.TU.Ap9.533,0
evm.TU.Ap9.534,-0.00553841378270995
evm.TU.Ap9.535,0.113044092870881
evm.TU.Ap9.536,-0.596340741140592
evm.TU.Ap9.537,-0.390490090416552
evm.TU.Ap9.538,0.0704221238010704
evm.TU.Ap9.539,-0.440122829819627
evm.TU.Ap9.54,0.784765331693719
evm.TU.Ap9.540,0.156476099702968
evm.TU.Ap9.541,-0.275016157455441
evm.TU.Ap9.542,-0.519122612365718
evm.TU.Ap9.543,-0.373017974769891
evm.TU.Ap9.544,-0.367579490488345
evm.TU.Ap9.545,NA
evm.TU.Ap9.546,0.257488162032071
evm.TU.Ap9.547,-0.593556989999239
evm.TU.Ap9.548,NA
evm.TU.Ap9.549,0
evm.TU.Ap9.55,-0.560491558608351
evm.TU.Ap9.550,NA
evm.TU.Ap9.551,0.18680601519933
evm.TU.Ap9.552,NA
evm.TU.Ap9.553,0
evm.TU.Ap9.554,0
evm.TU.Ap9.555,NA
evm.TU.Ap9.556,NA
evm.TU.Ap9.557,0
evm.TU.Ap9.558,-0.00554104931647419
evm.TU.Ap9.559,NA
evm.TU.Ap9.56,1.72694285081059
evm.TU.Ap9.560,-0.111840509022295
evm.TU.Ap9.561,NA
evm.TU.Ap9.562,-0.374513001218793
evm.TU.Ap9.563,NA
evm.TU.Ap9.564,0
evm.TU.Ap9.565,-0.779092604103267
evm.TU.Ap9.566,0.0203448330651313
evm.TU.Ap9.567,NA
evm.TU.Ap9.568,-0.211643567859462
evm.TU.Ap9.569,-0.122283891718041
evm.TU.Ap9.57,-1.55155780274248
evm.TU.Ap9.570_evm.TU.Ap9.571,0.270411707825535
evm.TU.Ap9.572,-0.00553841378270982
evm.TU.Ap9.573,NA
evm.TU.Ap9.574,NA
evm.TU.Ap9.575,NA
evm.TU.Ap9.576,-0.4039819965225
evm.TU.Ap9.577,-1.15941727390102
evm.TU.Ap9.578,-1.00845926963934
evm.TU.Ap9.579,-0.197885670149169
evm.TU.Ap9.58,-0.148076721735178
evm.TU.Ap9.580,NA
evm.TU.Ap9.581,-0.390238324244191
evm.TU.Ap9.582,NA
evm.TU.Ap9.583,NA
evm.TU.Ap9.584,0
evm.TU.Ap9.585,NA
evm.TU.Ap9.586,NA
evm.TU.Ap9.587,NA
evm.TU.Ap9.588,NA
evm.TU.Ap9.589,NA
evm.TU.Ap9.59,-0.956290486651076
evm.TU.Ap9.590,NA
evm.TU.Ap9.591,-0.390236642440016
evm.TU.Ap9.592,0
evm.TU.Ap9.593,-0.186325445082619
evm.TU.Ap9.594,-1.03776156298072
evm.TU.Ap9.595,0.109873593797911
evm.TU.Ap9.596,-0.743648544498688
evm.TU.Ap9.597,0.0774641919008874
evm.TU.Ap9.598,0.0109748432085093
evm.TU.Ap9.599,NA
evm.TU.Ap9.6,0.329302723919969
evm.TU.Ap9.60,0.170392107104068
evm.TU.Ap9.600,NA
evm.TU.Ap9.601,NA
evm.TU.Ap9.602,-0.891234258067156
evm.TU.Ap9.603,-0.0055384137827099
evm.TU.Ap9.604,0.758119740555697
evm.TU.Ap9.605,NA
evm.TU.Ap9.606,0.927371342551214
evm.TU.Ap9.607,0.839106041835544
evm.TU.Ap9.608,NA
evm.TU.Ap9.609,0.199780811884005
evm.TU.Ap9.61,-0.596335741627245
evm.TU.Ap9.610,0.147285144809022
evm.TU.Ap9.611,-0.210484849956058
evm.TU.Ap9.612,0.766379392242071
evm.TU.Ap9.613,0.676477680692866
evm.TU.Ap9.614,0.602851051870726
evm.TU.Ap9.615,-0.596337118218613
evm.TU.Ap9.616,-0.939805432880052
evm.TU.Ap9.617,-0.483000085363348
evm.TU.Ap9.618,-0.190588743475868
evm.TU.Ap9.619,0.773358657104708
evm.TU.Ap9.62,0.182591089340035
evm.TU.Ap9.620,-1.16460166821336
evm.TU.Ap9.621,-0.263426323981649
evm.TU.Ap9.622,-1.0589788179216
evm.TU.Ap9.623,0.0109667136055975
evm.TU.Ap9.624,0.64337353204935
evm.TU.Ap9.625,-0.00554104931647376
evm.TU.Ap9.626,-0.591758052199386
evm.TU.Ap9.627,-0.211640729594895
evm.TU.Ap9.628,NA
evm.TU.Ap9.629,-0.40398486291528
evm.TU.Ap9.63,-0.197880140375264
evm.TU.Ap9.630,-2.07265265368074
evm.TU.Ap9.631,0.0279816436085034
evm.TU.Ap9.632,0.0102492238195358
evm.TU.Ap9.633,0.484689106151004
evm.TU.Ap9.634,-0.403990632375266
evm.TU.Ap9.635,0.130463762880555
evm.TU.Ap9.636,0.00906342358223772
evm.TU.Ap9.637,-0.374445940504753
evm.TU.Ap9.638,-0.403983207054326
evm.TU.Ap9.639,NA
evm.TU.Ap9.64,0.423971109990067
evm.TU.Ap9.640,0
evm.TU.Ap9.641,-0.403982737997926
evm.TU.Ap9.642,0.199291312374957
evm.TU.Ap9.643,0.821594504892783
evm.TU.Ap9.644,0.687576660658978
evm.TU.Ap9.645,0.397040683844214
evm.TU.Ap9.646,0.466093495774902
evm.TU.Ap9.647,0.353236854387671
evm.TU.Ap9.648,-0.456561803536197
evm.TU.Ap9.649,-0.390232340083516
evm.TU.Ap9.65,0.186803379665566
evm.TU.Ap9.650,-0.00554084658567198
evm.TU.Ap9.651,-0.403980329830607
evm.TU.Ap9.652,-0.383212047130869
evm.TU.Ap9.653,0.186803379665566
evm.TU.Ap9.654,0.18680601519933
evm.TU.Ap9.655,NA
evm.TU.Ap9.656,NA
evm.TU.Ap9.657,0
evm.TU.Ap9.658,-0.717089320478144
evm.TU.Ap9.659,0.334809451205037
evm.TU.Ap9.66,NA
evm.TU.Ap9.660,0.424637214207747
evm.TU.Ap9.661,0.837682309867889
evm.TU.Ap9.662,0.455416192209509
evm.TU.Ap9.663,-0.634394119766723
evm.TU.Ap9.664,NA
evm.TU.Ap9.665,0
evm.TU.Ap9.666,NA
evm.TU.Ap9.667,0
evm.TU.Ap9.668,NA
evm.TU.Ap9.669,NA
evm.TU.Ap9.67,0.181324734617646
evm.TU.Ap9.670,0
evm.TU.Ap9.671,-0.211638536382331
evm.TU.Ap9.672,0.041623166486928
evm.TU.Ap9.673,-0.551366192386658
evm.TU.Ap9.674,NA
evm.TU.Ap9.675,NA
evm.TU.Ap9.676,NA
evm.TU.Ap9.677,NA
evm.TU.Ap9.678,0
evm.TU.Ap9.679,NA
evm.TU.Ap9.68,0.0624575969510492
evm.TU.Ap9.680,NA
evm.TU.Ap9.681,NA
evm.TU.Ap9.682,0.186800744131802
evm.TU.Ap9.683,0.480998770889862
evm.TU.Ap9.684,-0.390236656317667
evm.TU.Ap9.685,NA
evm.TU.Ap9.686,NA
evm.TU.Ap9.687,NA
evm.TU.Ap9.688,NA
evm.TU.Ap9.689,NA
evm.TU.Ap9.69,-0.263392916936617
evm.TU.Ap9.690,0.186800707272207
evm.TU.Ap9.691,NA
evm.TU.Ap9.692,NA
evm.TU.Ap9.693,-1.01422687424056
evm.TU.Ap9.694,-0.16436012703422
evm.TU.Ap9.695,-0.403980090240209
evm.TU.Ap9.696,NA
evm.TU.Ap9.697,-1.07921811979976
evm.TU.Ap9.698,0.64662873323542
evm.TU.Ap9.699,-0.578684402205983
evm.TU.Ap9.7,0.704526956738054
evm.TU.Ap9.70,0.138936956851249
evm.TU.Ap9.700,-0.211630986159505
evm.TU.Ap9.701,-0.197885717888911
evm.TU.Ap9.702,-0.211635661258169
evm.TU.Ap9.703,NA
evm.TU.Ap9.704,-0.367622008079503
evm.TU.Ap9.705,1.18271504692995
evm.TU.Ap9.706,NA
